,Model,Epsilon,Sigma,Size,Criterion,Loss,Epoch,OptimizerType,Trial,TestOrVal
7689,LSTM,0.1,1,TinyLR,MAPE,0.4992541968822479,7,RMSprop,6bb98_00006,Validation
7690,LSTM,0.1,1,TinyLR,MAE,13.833728790283203,7,RMSprop,6bb98_00006,Validation
7691,LSTM,0.1,1,TinyLR,MSE,470.7197265625,7,RMSprop,6bb98_00006,Validation
7692,LSTM,0.1,1,TinyLR,RMSE,16.45854377746582,8,RMSprop,6bb98_00006,Validation
7693,LSTM,0.1,1,TinyLR,MAPE,0.4833378791809082,8,RMSprop,6bb98_00006,Validation
7694,LSTM,0.1,1,TinyLR,MAE,13.247052192687988,8,RMSprop,6bb98_00006,Validation
7695,LSTM,0.1,1,TinyLR,MSE,443.8592224121094,8,RMSprop,6bb98_00006,Validation
7696,LSTM,0.1,1,TinyLR,RMSE,15.61073398590088,9,RMSprop,6bb98_00006,Validation
7697,LSTM,0.1,1,TinyLR,MAPE,0.431623101234436,9,RMSprop,6bb98_00006,Validation
7698,LSTM,0.1,1,TinyLR,MAE,12.224319458007812,9,RMSprop,6bb98_00006,Validation
7699,LSTM,0.1,1,TinyLR,MSE,340.3689880371094,9,RMSprop,6bb98_00006,Validation
7700,LSTM,0.1,1,TinyLR,RMSE,15.637274742126465,10,RMSprop,6bb98_00006,Validation
7701,LSTM,0.1,1,TinyLR,MAPE,0.4377334415912628,10,RMSprop,6bb98_00006,Validation
7702,LSTM,0.1,1,TinyLR,MAE,12.269125938415527,10,RMSprop,6bb98_00006,Validation
7703,LSTM,0.1,1,TinyLR,MSE,352.45806884765625,10,RMSprop,6bb98_00006,Validation
7704,LSTM,0.1,1,TinyLR,RMSE,15.707001686096191,11,RMSprop,6bb98_00006,Validation
7705,LSTM,0.1,1,TinyLR,MAPE,0.4463109076023102,11,RMSprop,6bb98_00006,Validation
7706,LSTM,0.1,1,TinyLR,MAE,12.366601943969728,11,RMSprop,6bb98_00006,Validation
7707,LSTM,0.1,1,TinyLR,MSE,370.0730895996094,11,RMSprop,6bb98_00006,Validation
7708,LSTM,0.1,1,TinyLR,RMSE,15.784398078918455,12,RMSprop,6bb98_00006,Validation
7709,LSTM,0.1,1,TinyLR,MAPE,0.4527812600135803,12,RMSprop,6bb98_00006,Validation
7710,LSTM,0.1,1,TinyLR,MAE,12.469178199768066,12,RMSprop,6bb98_00006,Validation
7711,LSTM,0.1,1,TinyLR,MSE,383.4665832519531,12,RMSprop,6bb98_00006,Validation
7712,LSTM,0.1,1,TinyLR,RMSE,15.876178741455078,13,RMSprop,6bb98_00006,Validation
7713,LSTM,0.1,1,TinyLR,MAPE,0.4589927792549133,13,RMSprop,6bb98_00006,Validation
7714,LSTM,0.1,1,TinyLR,MAE,12.5969877243042,13,RMSprop,6bb98_00006,Validation
7715,LSTM,0.1,1,TinyLR,MSE,395.9097290039063,13,RMSprop,6bb98_00006,Validation
7716,LSTM,0.1,1,TinyLR,RMSE,15.942084312438965,14,RMSprop,6bb98_00006,Validation
7717,LSTM,0.1,1,TinyLR,MAPE,0.4628312885761261,14,RMSprop,6bb98_00006,Validation
7718,LSTM,0.1,1,TinyLR,MAE,12.68610954284668,14,RMSprop,6bb98_00006,Validation
7719,LSTM,0.1,1,TinyLR,MSE,403.5039367675781,14,RMSprop,6bb98_00006,Validation
7720,LSTM,0.1,1,TinyLR,RMSE,15.61073398590088,14,RMSprop,6bb98_00006,Test
7721,LSTM,0.1,1,TinyLR,MAPE,0.431623101234436,14,RMSprop,6bb98_00006,Test
7722,LSTM,0.1,1,TinyLR,MAE,12.224319458007812,14,RMSprop,6bb98_00006,Test
7723,LSTM,0.1,1,TinyLR,MSE,340.3689880371094,14,RMSprop,6bb98_00006,Test
7724,LSTM,0.1,1,TinyLR,RMSE,15.712071418762209,0,Adamax,6bb98_00007,Validation
7725,LSTM,0.1,1,TinyLR,MAPE,0.4119783639907837,0,Adamax,6bb98_00007,Validation
7726,LSTM,0.1,1,TinyLR,MAE,12.507634162902832,0,Adamax,6bb98_00007,Validation
7727,LSTM,0.1,1,TinyLR,MSE,301.30035400390625,0,Adamax,6bb98_00007,Validation
7728,LSTM,0.1,1,TinyLR,RMSE,17.9530086517334,1,Adamax,6bb98_00007,Validation
7729,LSTM,0.1,1,TinyLR,MAPE,0.5250343680381775,1,Adamax,6bb98_00007,Validation
7730,LSTM,0.1,1,TinyLR,MAE,14.945672988891602,1,Adamax,6bb98_00007,Validation
7731,LSTM,0.1,1,TinyLR,MSE,508.9754333496094,1,Adamax,6bb98_00007,Validation
7732,LSTM,0.1,1,TinyLR,RMSE,17.98396110534668,2,Adamax,6bb98_00007,Validation
7733,LSTM,0.1,1,TinyLR,MAPE,0.5258519053459167,2,Adamax,6bb98_00007,Validation
7734,LSTM,0.1,1,TinyLR,MAE,14.982396125793455,2,Adamax,6bb98_00007,Validation
7735,LSTM,0.1,1,TinyLR,MSE,510.1587219238281,2,Adamax,6bb98_00007,Validation
7736,LSTM,0.1,1,TinyLR,RMSE,17.989757537841797,3,Adamax,6bb98_00007,Validation
7737,LSTM,0.1,1,TinyLR,MAPE,0.5260060429573059,3,Adamax,6bb98_00007,Validation
7738,LSTM,0.1,1,TinyLR,MAE,14.989320755004885,3,Adamax,6bb98_00007,Validation
7739,LSTM,0.1,1,TinyLR,MSE,510.3810424804688,3,Adamax,6bb98_00007,Validation
7740,LSTM,0.1,1,TinyLR,RMSE,18.007139205932617,4,Adamax,6bb98_00007,Validation
7741,LSTM,0.1,1,TinyLR,MAPE,0.5264652371406555,4,Adamax,6bb98_00007,Validation
7742,LSTM,0.1,1,TinyLR,MAE,15.010051727294922,4,Adamax,6bb98_00007,Validation
7743,LSTM,0.1,1,TinyLR,MSE,511.0472717285156,4,Adamax,6bb98_00007,Validation
7744,LSTM,0.1,1,TinyLR,RMSE,18.009048461914062,5,Adamax,6bb98_00007,Validation
7745,LSTM,0.1,1,TinyLR,MAPE,0.5265159606933594,5,Adamax,6bb98_00007,Validation
7746,LSTM,0.1,1,TinyLR,MAE,15.012228965759276,5,Adamax,6bb98_00007,Validation
7747,LSTM,0.1,1,TinyLR,MSE,511.1200256347656,5,Adamax,6bb98_00007,Validation
7748,LSTM,0.1,1,TinyLR,RMSE,15.712071418762209,5,Adamax,6bb98_00007,Test
7749,LSTM,0.1,1,TinyLR,MAPE,0.4119783639907837,5,Adamax,6bb98_00007,Test
7750,LSTM,0.1,1,TinyLR,MAE,12.507634162902832,5,Adamax,6bb98_00007,Test
7751,LSTM,0.1,1,TinyLR,MSE,301.30035400390625,5,Adamax,6bb98_00007,Test
7752,LSTM,0.1,1,TinyLR,RMSE,15.650364875793455,0,AdamW,6bb98_00008,Validation
7753,LSTM,0.1,1,TinyLR,MAPE,0.4397720694541931,0,AdamW,6bb98_00008,Validation
7754,LSTM,0.1,1,TinyLR,MAE,12.289263725280762,0,AdamW,6bb98_00008,Validation
7755,LSTM,0.1,1,TinyLR,MSE,356.56640625,0,AdamW,6bb98_00008,Validation
7756,LSTM,0.1,1,TinyLR,RMSE,17.910017013549805,1,AdamW,6bb98_00008,Validation
7757,LSTM,0.1,1,TinyLR,MAPE,0.5238988399505615,1,AdamW,6bb98_00008,Validation
7758,LSTM,0.1,1,TinyLR,MAE,14.894780158996582,1,AdamW,6bb98_00008,Validation
7759,LSTM,0.1,1,TinyLR,MSE,507.3262634277344,1,AdamW,6bb98_00008,Validation
7760,LSTM,0.1,1,TinyLR,RMSE,17.6809024810791,2,AdamW,6bb98_00008,Validation
7761,LSTM,0.1,1,TinyLR,MAPE,0.5178083777427673,2,AdamW,6bb98_00008,Validation
7762,LSTM,0.1,1,TinyLR,MAE,14.623674392700195,2,AdamW,6bb98_00008,Validation
7763,LSTM,0.1,1,TinyLR,MSE,498.4691162109375,2,AdamW,6bb98_00008,Validation
7764,LSTM,0.1,1,TinyLR,RMSE,17.666717529296875,3,AdamW,6bb98_00008,Validation
7765,LSTM,0.1,1,TinyLR,MAPE,0.5174279808998108,3,AdamW,6bb98_00008,Validation
7766,LSTM,0.1,1,TinyLR,MAE,14.606856346130373,3,AdamW,6bb98_00008,Validation
7767,LSTM,0.1,1,TinyLR,MSE,497.9149169921875,3,AdamW,6bb98_00008,Validation
7768,LSTM,0.1,1,TinyLR,RMSE,17.594924926757812,4,AdamW,6bb98_00008,Validation
7769,LSTM,0.1,1,TinyLR,MAPE,0.5155045390129089,4,AdamW,6bb98_00008,Validation
7770,LSTM,0.1,1,TinyLR,MAE,14.52226734161377,4,AdamW,6bb98_00008,Validation
7771,LSTM,0.1,1,TinyLR,MSE,495.10650634765625,4,AdamW,6bb98_00008,Validation
7772,LSTM,0.1,1,TinyLR,RMSE,17.539234161376953,5,AdamW,6bb98_00008,Validation
7773,LSTM,0.1,1,TinyLR,MAPE,0.5140092372894287,5,AdamW,6bb98_00008,Validation
7774,LSTM,0.1,1,TinyLR,MAE,14.456900596618652,5,AdamW,6bb98_00008,Validation
7775,LSTM,0.1,1,TinyLR,MSE,492.91497802734375,5,AdamW,6bb98_00008,Validation
7776,LSTM,0.1,1,TinyLR,RMSE,15.650364875793455,5,AdamW,6bb98_00008,Test
7777,LSTM,0.1,1,TinyLR,MAPE,0.4397720694541931,5,AdamW,6bb98_00008,Test
7778,LSTM,0.1,1,TinyLR,MAE,12.289263725280762,5,AdamW,6bb98_00008,Test
7779,LSTM,0.1,1,TinyLR,MSE,356.56640625,5,AdamW,6bb98_00008,Test
7780,LSTM,0.1,1,TinyLR,RMSE,15.689971923828123,0,AdamW,6bb98_00009,Validation
7781,LSTM,0.1,1,TinyLR,MAPE,0.4352453351020813,0,AdamW,6bb98_00009,Validation
7782,LSTM,0.1,1,TinyLR,MAE,12.266454696655272,0,AdamW,6bb98_00009,Validation
7783,LSTM,0.1,1,TinyLR,MSE,348.0265808105469,0,AdamW,6bb98_00009,Validation
7784,LSTM,0.1,1,TinyLR,RMSE,16.499889373779297,1,AdamW,6bb98_00009,Validation
7785,LSTM,0.1,1,TinyLR,MAPE,0.4846320748329162,1,AdamW,6bb98_00009,Validation
7786,LSTM,0.1,1,TinyLR,MAE,13.289628028869627,1,AdamW,6bb98_00009,Validation
7787,LSTM,0.1,1,TinyLR,MSE,446.2272644042969,1,AdamW,6bb98_00009,Validation
7788,LSTM,0.1,1,TinyLR,RMSE,17.87843894958496,2,AdamW,6bb98_00009,Validation
7789,LSTM,0.1,1,TinyLR,MAPE,0.5230633616447449,2,AdamW,6bb98_00009,Validation
7790,LSTM,0.1,1,TinyLR,MAE,14.857264518737791,2,AdamW,6bb98_00009,Validation
7791,LSTM,0.1,1,TinyLR,MSE,506.1136474609375,2,AdamW,6bb98_00009,Validation
7792,LSTM,0.1,1,TinyLR,RMSE,17.653209686279297,3,AdamW,6bb98_00009,Validation
7793,LSTM,0.1,1,TinyLR,MAPE,0.5170657634735107,3,AdamW,6bb98_00009,Validation
7794,LSTM,0.1,1,TinyLR,MAE,14.590907096862791,3,AdamW,6bb98_00009,Validation
7795,LSTM,0.1,1,TinyLR,MSE,497.3890380859375,3,AdamW,6bb98_00009,Validation
7796,LSTM,0.1,1,TinyLR,RMSE,17.903268814086914,4,AdamW,6bb98_00009,Validation
7797,LSTM,0.1,1,TinyLR,MAPE,0.5237205028533936,4,AdamW,6bb98_00009,Validation
7798,LSTM,0.1,1,TinyLR,MAE,14.886731147766112,4,AdamW,6bb98_00009,Validation
7799,LSTM,0.1,1,TinyLR,MSE,507.06591796875,4,AdamW,6bb98_00009,Validation
7800,LSTM,0.1,1,TinyLR,RMSE,17.769372940063477,5,AdamW,6bb98_00009,Validation
7801,LSTM,0.1,1,TinyLR,MAPE,0.5201679468154907,5,AdamW,6bb98_00009,Validation
7802,LSTM,0.1,1,TinyLR,MAE,14.728254318237305,5,AdamW,6bb98_00009,Validation
7803,LSTM,0.1,1,TinyLR,MSE,501.9041442871094,5,AdamW,6bb98_00009,Validation
7804,LSTM,0.1,1,TinyLR,RMSE,15.689971923828123,5,AdamW,6bb98_00009,Test
7805,LSTM,0.1,1,TinyLR,MAPE,0.4352453351020813,5,AdamW,6bb98_00009,Test
7806,LSTM,0.1,1,TinyLR,MAE,12.266454696655272,5,AdamW,6bb98_00009,Test
7807,LSTM,0.1,1,TinyLR,MSE,348.0265808105469,5,AdamW,6bb98_00009,Test
7808,LSTM,0.1,1,TinyLR,RMSE,16.733051300048828,0,AdamW,6bb98_00010,Validation
7809,LSTM,0.1,1,TinyLR,MAPE,0.491837590932846,0,AdamW,6bb98_00010,Validation
7810,LSTM,0.1,1,TinyLR,MAE,13.548831939697266,0,AdamW,6bb98_00010,Validation
7811,LSTM,0.1,1,TinyLR,MSE,458.7620239257813,0,AdamW,6bb98_00010,Validation
7812,LSTM,0.1,1,TinyLR,RMSE,17.5670223236084,1,AdamW,6bb98_00010,Validation
7813,LSTM,0.1,1,TinyLR,MAPE,0.5147558450698853,1,AdamW,6bb98_00010,Validation
7814,LSTM,0.1,1,TinyLR,MAE,14.489500999450684,1,AdamW,6bb98_00010,Validation
7815,LSTM,0.1,1,TinyLR,MSE,494.00927734375,1,AdamW,6bb98_00010,Validation
7816,LSTM,0.1,1,TinyLR,RMSE,16.521074295043945,2,AdamW,6bb98_00010,Validation
7817,LSTM,0.1,1,TinyLR,MAPE,0.4852901101112366,2,AdamW,6bb98_00010,Validation
7818,LSTM,0.1,1,TinyLR,MAE,13.31169319152832,2,AdamW,6bb98_00010,Validation
7819,LSTM,0.1,1,TinyLR,MSE,447.4171752929688,2,AdamW,6bb98_00010,Validation
7820,LSTM,0.1,1,TinyLR,RMSE,16.987342834472656,3,AdamW,6bb98_00010,Validation
7821,LSTM,0.1,1,TinyLR,MAPE,0.4988689720630646,3,AdamW,6bb98_00010,Validation
7822,LSTM,0.1,1,TinyLR,MAE,13.818144798278809,3,AdamW,6bb98_00010,Validation
7823,LSTM,0.1,1,TinyLR,MSE,470.1204223632813,3,AdamW,6bb98_00010,Validation
7824,LSTM,0.1,1,TinyLR,RMSE,16.6037654876709,4,AdamW,6bb98_00010,Validation
7825,LSTM,0.1,1,TinyLR,MAPE,0.4879545867443084,4,AdamW,6bb98_00010,Validation
7826,LSTM,0.1,1,TinyLR,MAE,13.39925479888916,4,AdamW,6bb98_00010,Validation
7827,LSTM,0.1,1,TinyLR,MSE,452.2735595703125,4,AdamW,6bb98_00010,Validation
7828,LSTM,0.1,1,TinyLR,RMSE,17.52288055419922,5,AdamW,6bb98_00010,Validation
7829,LSTM,0.1,1,TinyLR,MAPE,0.513569176197052,5,AdamW,6bb98_00010,Validation
7830,LSTM,0.1,1,TinyLR,MAE,14.43762493133545,5,AdamW,6bb98_00010,Validation
7831,LSTM,0.1,1,TinyLR,MSE,492.269287109375,5,AdamW,6bb98_00010,Validation
7832,LSTM,0.1,1,TinyLR,RMSE,16.89257049560547,6,AdamW,6bb98_00010,Validation
7833,LSTM,0.1,1,TinyLR,MAPE,0.4961970448493957,6,AdamW,6bb98_00010,Validation
7834,LSTM,0.1,1,TinyLR,MAE,13.711740493774414,6,AdamW,6bb98_00010,Validation
7835,LSTM,0.1,1,TinyLR,MSE,465.8950500488281,6,AdamW,6bb98_00010,Validation
7836,LSTM,0.1,1,TinyLR,RMSE,16.5754337310791,7,AdamW,6bb98_00010,Validation
7837,LSTM,0.1,1,TinyLR,MAPE,0.4869418144226074,7,AdamW,6bb98_00010,Validation
7838,LSTM,0.1,1,TinyLR,MAE,13.36815071105957,7,AdamW,6bb98_00010,Validation
7839,LSTM,0.1,1,TinyLR,MSE,450.3711853027344,7,AdamW,6bb98_00010,Validation
7840,LSTM,0.1,1,TinyLR,RMSE,16.521074295043945,7,AdamW,6bb98_00010,Test
7841,LSTM,0.1,1,TinyLR,MAPE,0.4852901101112366,7,AdamW,6bb98_00010,Test
7842,LSTM,0.1,1,TinyLR,MAE,13.31169319152832,7,AdamW,6bb98_00010,Test
7843,LSTM,0.1,1,TinyLR,MSE,447.4171752929688,7,AdamW,6bb98_00010,Test
7844,LSTM,0.1,1,TinyLR,RMSE,14.428619384765623,0,Adamax,6bb98_00011,Validation
7845,LSTM,0.1,1,TinyLR,MAPE,0.4142714738845825,0,Adamax,6bb98_00011,Validation
7846,LSTM,0.1,1,TinyLR,MAE,11.558998107910156,0,Adamax,6bb98_00011,Validation
7847,LSTM,0.1,1,TinyLR,MSE,332.2948913574219,0,Adamax,6bb98_00011,Validation
7848,LSTM,0.1,1,TinyLR,RMSE,13.031524658203123,1,Adamax,6bb98_00011,Validation
7849,LSTM,0.1,1,TinyLR,MAPE,0.3628792464733124,1,Adamax,6bb98_00011,Validation
7850,LSTM,0.1,1,TinyLR,MAE,10.389398574829102,1,Adamax,6bb98_00011,Validation
7851,LSTM,0.1,1,TinyLR,MSE,258.4554138183594,1,Adamax,6bb98_00011,Validation
7852,LSTM,0.1,1,TinyLR,RMSE,17.327428817749023,2,Adamax,6bb98_00011,Validation
7853,LSTM,0.1,1,TinyLR,MAPE,0.5063101053237915,2,Adamax,6bb98_00011,Validation
7854,LSTM,0.1,1,TinyLR,MAE,14.228973388671877,2,Adamax,6bb98_00011,Validation
7855,LSTM,0.1,1,TinyLR,MSE,482.727783203125,2,Adamax,6bb98_00011,Validation
7856,LSTM,0.1,1,TinyLR,RMSE,17.43036460876465,3,Adamax,6bb98_00011,Validation
7857,LSTM,0.1,1,TinyLR,MAPE,0.5099835991859436,3,Adamax,6bb98_00011,Validation
7858,LSTM,0.1,1,TinyLR,MAE,14.34420394897461,3,Adamax,6bb98_00011,Validation
7859,LSTM,0.1,1,TinyLR,MSE,487.41595458984375,3,Adamax,6bb98_00011,Validation
7860,LSTM,0.1,1,TinyLR,RMSE,17.575708389282227,4,Adamax,6bb98_00011,Validation
7861,LSTM,0.1,1,TinyLR,MAPE,0.512097179889679,4,Adamax,6bb98_00011,Validation
7862,LSTM,0.1,1,TinyLR,MAE,14.522238731384276,4,Adamax,6bb98_00011,Validation
7863,LSTM,0.1,1,TinyLR,MSE,492.3434448242188,4,Adamax,6bb98_00011,Validation
7864,LSTM,0.1,1,TinyLR,RMSE,17.543354034423828,5,Adamax,6bb98_00011,Validation
7865,LSTM,0.1,1,TinyLR,MAPE,0.5137050747871399,5,Adamax,6bb98_00011,Validation
7866,LSTM,0.1,1,TinyLR,MAE,14.48015594482422,5,Adamax,6bb98_00011,Validation
7867,LSTM,0.1,1,TinyLR,MSE,492.20257568359375,5,Adamax,6bb98_00011,Validation
7868,LSTM,0.1,1,TinyLR,RMSE,17.976978302001953,6,Adamax,6bb98_00011,Validation
7869,LSTM,0.1,1,TinyLR,MAPE,0.5236073136329651,6,Adamax,6bb98_00011,Validation
7870,LSTM,0.1,1,TinyLR,MAE,15.025506973266602,6,Adamax,6bb98_00011,Validation
7871,LSTM,0.1,1,TinyLR,MSE,507.0654296875,6,Adamax,6bb98_00011,Validation
7872,LSTM,0.1,1,TinyLR,RMSE,13.031524658203123,6,Adamax,6bb98_00011,Test
7873,LSTM,0.1,1,TinyLR,MAPE,0.3628792464733124,6,Adamax,6bb98_00011,Test
7874,LSTM,0.1,1,TinyLR,MAE,10.389398574829102,6,Adamax,6bb98_00011,Test
7875,LSTM,0.1,1,TinyLR,MSE,258.4554138183594,6,Adamax,6bb98_00011,Test
7876,LSTM,0.1,1,TinyLR,RMSE,15.277458190917969,0,Adamax,6bb98_00012,Validation
7877,LSTM,0.1,1,TinyLR,MAPE,0.3797122240066528,0,Adamax,6bb98_00012,Validation
7878,LSTM,0.1,1,TinyLR,MAE,13.213480949401855,0,Adamax,6bb98_00012,Validation
7879,LSTM,0.1,1,TinyLR,MSE,251.33248901367188,0,Adamax,6bb98_00012,Validation
7880,LSTM,0.1,1,TinyLR,RMSE,10.136361122131348,1,Adamax,6bb98_00012,Validation
7881,LSTM,0.1,1,TinyLR,MAPE,0.2375696748495102,1,Adamax,6bb98_00012,Validation
7882,LSTM,0.1,1,TinyLR,MAE,8.347112655639648,1,Adamax,6bb98_00012,Validation
7883,LSTM,0.1,1,TinyLR,MSE,119.38236236572266,1,Adamax,6bb98_00012,Validation
7884,LSTM,0.1,1,TinyLR,RMSE,10.072420120239258,2,Adamax,6bb98_00012,Validation
7885,LSTM,0.1,1,TinyLR,MAPE,0.2242727130651474,2,Adamax,6bb98_00012,Validation
7886,LSTM,0.1,1,TinyLR,MAE,8.374821662902832,2,Adamax,6bb98_00012,Validation
7887,LSTM,0.1,1,TinyLR,MSE,117.96484375,2,Adamax,6bb98_00012,Validation
7888,LSTM,0.1,1,TinyLR,RMSE,10.091547966003418,3,Adamax,6bb98_00012,Validation
7889,LSTM,0.1,1,TinyLR,MAPE,0.2328715920448303,3,Adamax,6bb98_00012,Validation
7890,LSTM,0.1,1,TinyLR,MAE,8.265707969665527,3,Adamax,6bb98_00012,Validation
7891,LSTM,0.1,1,TinyLR,MSE,120.6065902709961,3,Adamax,6bb98_00012,Validation
7892,LSTM,0.1,1,TinyLR,RMSE,11.319758415222168,4,Adamax,6bb98_00012,Validation
7893,LSTM,0.1,1,TinyLR,MAPE,0.2975738644599914,4,Adamax,6bb98_00012,Validation
7894,LSTM,0.1,1,TinyLR,MAE,9.220905303955078,4,Adamax,6bb98_00012,Validation
7895,LSTM,0.1,1,TinyLR,MSE,173.32461547851562,4,Adamax,6bb98_00012,Validation
7896,LSTM,0.1,1,TinyLR,RMSE,16.958982467651367,5,Adamax,6bb98_00012,Validation
7897,LSTM,0.1,1,TinyLR,MAPE,0.4943495094776153,5,Adamax,6bb98_00012,Validation
7898,LSTM,0.1,1,TinyLR,MAE,13.8367280960083,5,Adamax,6bb98_00012,Validation
7899,LSTM,0.1,1,TinyLR,MSE,465.9036865234375,5,Adamax,6bb98_00012,Validation
7900,LSTM,0.1,1,TinyLR,RMSE,17.649187088012695,6,Adamax,6bb98_00012,Validation
7901,LSTM,0.1,1,TinyLR,MAPE,0.5110893845558167,6,Adamax,6bb98_00012,Validation
7902,LSTM,0.1,1,TinyLR,MAE,14.646214485168455,6,Adamax,6bb98_00012,Validation
7903,LSTM,0.1,1,TinyLR,MSE,492.25091552734375,6,Adamax,6bb98_00012,Validation
7904,LSTM,0.1,1,TinyLR,RMSE,16.697547912597656,7,Adamax,6bb98_00012,Validation
7905,LSTM,0.1,1,TinyLR,MAPE,0.4861792623996734,7,Adamax,6bb98_00012,Validation
7906,LSTM,0.1,1,TinyLR,MAE,13.51082706451416,7,Adamax,6bb98_00012,Validation
7907,LSTM,0.1,1,TinyLR,MSE,454.9679870605469,7,Adamax,6bb98_00012,Validation
7908,LSTM,0.1,1,TinyLR,RMSE,16.503498077392578,8,Adamax,6bb98_00012,Validation
7909,LSTM,0.1,1,TinyLR,MAPE,0.4814474284648895,8,Adamax,6bb98_00012,Validation
7910,LSTM,0.1,1,TinyLR,MAE,13.310699462890623,8,Adamax,6bb98_00012,Validation
7911,LSTM,0.1,1,TinyLR,MSE,445.6403198242188,8,Adamax,6bb98_00012,Validation
7912,LSTM,0.1,1,TinyLR,RMSE,10.091547966003418,8,Adamax,6bb98_00012,Test
7913,LSTM,0.1,1,TinyLR,MAPE,0.2328715920448303,8,Adamax,6bb98_00012,Test
7914,LSTM,0.1,1,TinyLR,MAE,8.265707969665527,8,Adamax,6bb98_00012,Test
7915,LSTM,0.1,1,TinyLR,MSE,120.6065902709961,8,Adamax,6bb98_00012,Test
7916,LSTM,0.1,1,TinyLR,RMSE,15.987808227539062,0,RMSprop,6bb98_00013,Validation
7917,LSTM,0.1,1,TinyLR,MAPE,0.4652336835861206,0,RMSprop,6bb98_00013,Validation
7918,LSTM,0.1,1,TinyLR,MAE,12.743996620178224,0,RMSprop,6bb98_00013,Validation
7919,LSTM,0.1,1,TinyLR,MSE,408.2904052734375,0,RMSprop,6bb98_00013,Validation
7920,LSTM,0.1,1,TinyLR,RMSE,16.64849853515625,1,RMSprop,6bb98_00013,Validation
7921,LSTM,0.1,1,TinyLR,MAPE,0.4891235530376434,1,RMSprop,6bb98_00013,Validation
7922,LSTM,0.1,1,TinyLR,MAE,13.445079803466797,1,RMSprop,6bb98_00013,Validation
7923,LSTM,0.1,1,TinyLR,MSE,454.1803588867188,1,RMSprop,6bb98_00013,Validation
7924,LSTM,0.1,1,TinyLR,RMSE,16.654739379882812,2,RMSprop,6bb98_00013,Validation
7925,LSTM,0.1,1,TinyLR,MAPE,0.4893093705177307,2,RMSprop,6bb98_00013,Validation
7926,LSTM,0.1,1,TinyLR,MAE,13.451794624328612,2,RMSprop,6bb98_00013,Validation
7927,LSTM,0.1,1,TinyLR,MSE,454.49853515625,2,RMSprop,6bb98_00013,Validation
7928,LSTM,0.1,1,TinyLR,RMSE,16.611141204833984,3,RMSprop,6bb98_00013,Validation
7929,LSTM,0.1,1,TinyLR,MAPE,0.4880147278308868,3,RMSprop,6bb98_00013,Validation
7930,LSTM,0.1,1,TinyLR,MAE,13.40567684173584,3,RMSprop,6bb98_00013,Validation
7931,LSTM,0.1,1,TinyLR,MSE,452.25439453125,3,RMSprop,6bb98_00013,Validation
7932,LSTM,0.1,1,TinyLR,RMSE,16.966550827026367,4,RMSprop,6bb98_00013,Validation
7933,LSTM,0.1,1,TinyLR,MAPE,0.4982819259166717,4,RMSprop,6bb98_00013,Validation
7934,LSTM,0.1,1,TinyLR,MAE,13.794588088989258,4,RMSprop,6bb98_00013,Validation
7935,LSTM,0.1,1,TinyLR,MSE,469.2025451660156,4,RMSprop,6bb98_00013,Validation
7936,LSTM,0.1,1,TinyLR,RMSE,16.745317459106445,5,RMSprop,6bb98_00013,Validation
7937,LSTM,0.1,1,TinyLR,MAPE,0.491960197687149,5,RMSprop,6bb98_00013,Validation
7938,LSTM,0.1,1,TinyLR,MAE,13.549063682556152,5,RMSprop,6bb98_00013,Validation
7939,LSTM,0.1,1,TinyLR,MSE,458.9903259277344,5,RMSprop,6bb98_00013,Validation
7940,LSTM,0.1,1,TinyLR,RMSE,15.987808227539062,5,RMSprop,6bb98_00013,Test
7941,LSTM,0.1,1,TinyLR,MAPE,0.4652336835861206,5,RMSprop,6bb98_00013,Test
7942,LSTM,0.1,1,TinyLR,MAE,12.743996620178224,5,RMSprop,6bb98_00013,Test
7943,LSTM,0.1,1,TinyLR,MSE,408.2904052734375,5,RMSprop,6bb98_00013,Test
7944,LSTM,0.1,1,TinyLR,RMSE,15.788895606994627,0,AdamW,6bb98_00014,Validation
7945,LSTM,0.1,1,TinyLR,MAPE,0.4057539105415344,0,AdamW,6bb98_00014,Validation
7946,LSTM,0.1,1,TinyLR,MAE,12.729942321777344,0,AdamW,6bb98_00014,Validation
7947,LSTM,0.1,1,TinyLR,MSE,291.1749267578125,0,AdamW,6bb98_00014,Validation
7948,LSTM,0.1,1,TinyLR,RMSE,16.26545524597168,1,AdamW,6bb98_00014,Validation
7949,LSTM,0.1,1,TinyLR,MAPE,0.4768837690353393,1,AdamW,6bb98_00014,Validation
7950,LSTM,0.1,1,TinyLR,MAE,13.049860000610352,1,AdamW,6bb98_00014,Validation
7951,LSTM,0.1,1,TinyLR,MSE,431.5537109375,1,AdamW,6bb98_00014,Validation
7952,LSTM,0.1,1,TinyLR,RMSE,17.353050231933594,2,AdamW,6bb98_00014,Validation
7953,LSTM,0.1,1,TinyLR,MAPE,0.508971631526947,2,AdamW,6bb98_00014,Validation
7954,LSTM,0.1,1,TinyLR,MAE,14.23897647857666,2,AdamW,6bb98_00014,Validation
7955,LSTM,0.1,1,TinyLR,MSE,485.47802734375,2,AdamW,6bb98_00014,Validation
7956,LSTM,0.1,1,TinyLR,RMSE,17.258148193359375,3,AdamW,6bb98_00014,Validation
7957,LSTM,0.1,1,TinyLR,MAPE,0.5063813924789429,3,AdamW,6bb98_00014,Validation
